id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27133250,Trendy wicker park 2 bed w back patio & parking,4989023,Torie,,Logan Square,41.914559662625024,-87.67085912099577,Entire home/apt,180,2,5,2018-10-07,2.03,1,9
27134894,Heart of Chicago near the Beach,94051286,Tammie,,Edgewater,41.98856830014201,-87.65679897377464,Entire home/apt,85,2,13,2018-10-07,5.65,1,323
27135034,Chicago Cozy Den,5549591,"Ligia, Carly",,Irving Park,41.95527449000103,-87.70089753533632,Entire home/apt,100,1,14,2018-10-07,6.09,1,259
27136068,Elegant Hyde Park Apartment,5915923,Meghan Anne,,Hyde Park,41.79930785879461,-87.58877842484753,Private room,58,1,15,2018-10-10,8.33,1,313
27136878,3 bedroom townhome minutes from Downtown,204303072,George,,West Town,41.90102592095427,-87.66381043669226,Entire home/apt,149,2,26,2018-10-04,11.14,1,88
27137166,The Business Traveler's Home Away From Home,2231781,Bill,,West Town,41.89676406551193,-87.67166812898755,Shared room,41,1,1,2018-09-17,1,1,0
27156245,River North Studio steps from Michigan Ave.,204449804,Marcella,,Near North Side,41.8972475040271,-87.63132968980106,Entire home/apt,99,1,7,2018-08-26,3.09,1,0
27162130,A Nice Place to Call Home in Lincoln Park,164710043,Noah+Team,,Lincoln Park,41.93109027730331,-87.65446130110954,Entire home/apt,99,1,7,2018-10-07,3.62,23,123
27162417,Two Bedroom Lakeview Apartment,115963417,Giovanni,,Lake View,41.939290090060304,-87.6609879289777,Entire home/apt,100,2,2,2018-10-05,0.82,1,62
27162892,Your home in Chicago with a rooftop terrace,52673229,Martin,,Uptown,41.970396636898336,-87.65553881213111,Entire home/apt,100,2,13,2018-10-09,5.20,1,156
27163102,Chicago King Suite,204518151,Gilda,,Near North Side,41.899817240534915,-87.62275767554658,Private room,200,1,0,,,1,69
27164375,Beis West Rogers Park,204529571,Adam,,West Ridge,42.00077383967259,-87.7068210605526,Private room,40,1,5,2018-09-02,2.38,1,88
27165023,❤15 Min Uber to Magnificent Mile! Near Wrigley!❤,166918192,Sara & Samir,,Uptown,41.971170710260424,-87.66082733515496,Entire home/apt,100,1,8,2018-09-24,3.87,19,255
27165918,Modern Luxury Apartment in South Loop,75055983,Albert,,Loop,41.870539249750315,-87.62816259439647,Entire home/apt,299,2,9,2018-10-05,4.58,1,250
27166317,"Old Town, Gold Coast, Downtown, Lincoln Park,Beach",23612069,Tj,,Near North Side,41.90675895110807,-87.63495928785557,Entire home/apt,98,1,10,2018-09-23,3.85,14,76
27168143,Fully Serviced 1st floor Unit 15 min from O’hare,204564557,Ingrid,,Forest Glen,41.97502256318949,-87.75423803543994,Entire home/apt,95,2,5,2018-09-30,3.19,3,176
27168613,Princeton Bath and Tennis 1,202087077,Patrick,,Fuller Park,41.814936481227974,-87.63263012582777,Entire home/apt,67,1,19,2018-09-30,7.60,1,354
27169796,"**Stunning 3br condo, walk to everything. Chicago!",4335446,Carrie,,Near South Side,41.86601295538924,-87.62517581594122,Entire home/apt,320,2,4,2018-09-23,1.97,21,53
27171423,NearMccormick&ChicagoDowntownNightview&Lakeview,202808529,Chris,,Near South Side,41.84668084447799,-87.61745603099345,Private room,59,2,8,2018-09-29,3.24,2,217
27187793,Modern Cozy Chicago Apartment At The Best Location,10635447,Aly,,Loop,41.86805436234629,-87.62698699002094,Entire home/apt,230,2,11,2018-09-29,4.29,3,148
27188561,A TOUCH OF LOVE,204721764,Beulah,,Englewood,41.77046403535662,-87.64437148936202,Entire home/apt,42,2,0,,,1,180
27192574,Cozy Bucktown Apartment!,24772757,Erinn,,Logan Square,41.9207783039401,-87.67795090191254,Entire home/apt,175,1,5,2018-10-07,2.21,1,6
27193543,Avondale / Logan Sq. 2nd Floor - Parking,71463113,Barry,,Avondale,41.93417149010768,-87.70836807448579,Entire home/apt,97,1,10,2018-10-04,7.50,1,53
27196425,**Stunning 2br/2ba unit * Available Now!,4335446,Carrie,,Near South Side,41.86519128151132,-87.6248576421512,Entire home/apt,260,3,2,2018-08-20,0.98,21,35
27197594,"Want to get away! Stylish, cozy private room& bath",135145632,Courtney,,New City,41.798506822973934,-87.67548865191742,Private room,80,1,2,2018-09-24,1.82,2,175
27198576,Cozy urban two bedroom for good vibes &relaxation,135145632,Courtney,,New City,41.7970189040013,-87.67691749472752,Shared room,150,1,5,2018-09-16,2.17,2,175
27205414,"Elegant, Urban Retreat in Edgewater",17345747,Theresa,,Edgewater,41.99035228998951,-87.65824666812588,Entire home/apt,175,2,3,2018-10-08,1.32,1,97
27209642,NEW! LUXURY 2br LOFT in the heart of Chicago,204907344,Ana,,Loop,41.87346103624487,-87.63228463716455,Entire home/apt,225,2,10,2018-10-08,4.00,1,252
27217611,Perfect spot LINCOLN Park/Old Town,204969763,Daniel,,Lincoln Park,41.91750308672801,-87.64084547642946,Private room,150,1,7,2018-10-08,2.80,1,48
27222409,"Jr One Bedroom Modern Apt. in Downtown, Chicago!",25548720,Sylvie,,West Town,41.89166034525498,-87.64680267975577,Entire home/apt,150,2,1,2018-08-15,0.52,1,0
27223762,The California Condo,53848715,Cori,,West Town,41.90250034062014,-87.69762467047026,Entire home/apt,150,2,4,2018-09-24,2.22,1,15
27223908,Modern Condo in West Town with Porch,44997651,David,,West Town,41.89469718942001,-87.6616793675914,Private room,75,1,8,2018-10-05,5.11,2,25
27225432,One bedroom Apartment,205032554,Nina & Vasi,,Lake View,41.94498960317525,-87.64664448064595,Entire home/apt,200,1,10,2018-10-07,4.55,1,62
27226654,Cute Modern Flat in Historic Lincoln Park District,8761227,Riana,,Lincoln Park,41.92479234659792,-87.64298037959641,Entire home/apt,98,1,5,2018-10-07,3.13,1,52
27226695,Perfect Home for Relaxing and Entertaining!,46939427,Anthony,,North Center,41.956733661071745,-87.69025655365309,Entire home/apt,400,2,0,,,3,365
27228203,30+ Nights Only: Combined Pilsen 3BR Remodeled,100782278,Emily & Rich,,Lower West Side,41.849066262724435,-87.68055400373905,Entire home/apt,79,31,0,,,10,206
27229757,One Bedroom Apartment Gold Coast / Lincoln Park,176809783,Maxwell,,Near North Side,41.910015258992665,-87.62755189253343,Entire home/apt,104,1,7,2018-10-04,3.44,1,111
27230037,Bohemian Loft Near Downtown Chicago with Parking,3986873,Elena,,Lower West Side,41.84908438769562,-87.68153437223009,Entire home/apt,180,2,9,2018-09-24,4.43,7,191
27230321,HUGE SPACE - TWO LEVELS OF LIVING - PARKING!,205076229,Arno,,Lincoln Park,41.930120085566784,-87.65956173267122,Entire home/apt,300,2,2,2018-10-07,1.36,1,95
27232131,"Penthouse Condo,Spectacular city view from Balcony",10347117,Alexandra,,Near North Side,41.90421005052092,-87.6420441312322,Entire home/apt,325,1,7,2018-10-08,2.84,1,126
27233048,GDA,111840484,Angel,,Near North Side,41.89778986050331,-87.62999374894844,Entire home/apt,115,1,0,,,21,0
27234442,"Convenient, comfortable, unique, &family friendly",25370590,Lindsay,,Uptown,41.967392364611804,-87.65668397388906,Private room,80,2,5,2018-10-09,4.55,1,133
27234569,Spacious Old Town 3BR Duplex (Sleeps 14),143825988,Reserve,,Near North Side,41.908308769680396,-87.6392838241337,Entire home/apt,1999,2,6,2018-10-08,2.77,22,239
27236604,Bright & minimalistic studio near Wrigley/Boystown,46307899,Coreena,,Lake View,41.94572397603816,-87.64472126733291,Entire home/apt,110,1,2,2018-10-06,2,1,3
27236816,Close to Downtown/UIC-Private Bedroom-Medical Dist,50610697,Keri Terrell,,Near West Side,41.872400520810125,-87.68597033245662,Shared room,35,60,0,,,2,188
27239678,Master Bedroom w/ a Bath and Balcony (5min U of C),204610122,Top Notch,,Woodlawn,41.7766243895908,-87.59641291485676,Private room,50,1,8,2018-08-30,3.48,1,57
27239937,COMFORTABLE ROOM + PARKING IN FANTASTIC LOCATION,99375151,Marina,,Near West Side,41.86791542384081,-87.65574170306076,Private room,19,1,16,2018-09-26,7.06,36,102
27240428,"PRIVATE ROOM FOR 3 PEOPLE, WITH 2 BEDS+ PARKING",99375151,Marina,,Near West Side,41.87713516814558,-87.64227367462537,Private room,19,1,15,2018-09-21,6.08,36,93
27240769,LOVELY PRIVATE ROOM IN HEART OF CHICAGO + PARKING,99375151,Marina,,Near West Side,41.8792296165981,-87.6415087674604,Private room,19,1,12,2018-09-24,4.86,36,99
27247279,Jefferson Park! Free Parking 15 min ORD/Downtown3,198731500,J.R.,,Jefferson Park,41.97136491130366,-87.77140485238785,Entire home/apt,70,1,14,2018-10-08,5.53,3,356
27248380,Urban Farm Oasis,40970511,Laura,,Portage Park,41.95390423997272,-87.78559791226193,Entire home/apt,250,3,1,2018-08-06,0.45,1,0
27250095,Fully Serviced 2nd floor Unit 15 min from O’hare,204564557,Ingrid,,Jefferson Park,41.971870778703504,-87.75908773937954,Entire home/apt,85,1,2,2018-09-30,2,3,177
27251335,*Gorgeous Hideout in Pilsen! Close to Everything*,205251032,Salvador,,Lower West Side,41.858238694835585,-87.67181736087433,Entire home/apt,112,2,6,2018-10-08,6,1,73
27251358,Private Room in the Heart of Lakeview,169341650,Esther,,Lake View,41.935717749101784,-87.63765591352136,Private room,60,1,2,2018-09-11,1.20,1,75
27251750,Fulton Market MUSE Stunning 2 Bath/2 Bed,205249830,Elizabeth,,Near West Side,41.88426367690703,-87.65581217776446,Entire home/apt,235,3,16,2018-09-23,7.16,1,84
27260232,The Dutch House,118584876,Jeremy,,Irving Park,41.94803234811395,-87.69849681722194,Private room,75,1,5,2018-10-07,3.75,1,83
27260733,2 bed 2 bath apartment!!,167618725,Natalie,,Near West Side,41.87071740375141,-87.6860561864495,Entire home/apt,95,1,4,2018-08-13,1.71,1,26
27263771,In the heart of everything downtown!  Stunning **,4335446,Carrie,,Near North Side,41.89425819353771,-87.62089604996962,Entire home/apt,375,3,2,2018-09-23,1.54,21,47
27264058,Andersonville Greystone With Bohemian Style,9418469,Matthew & Cynthia,,Uptown,41.96741662924657,-87.66937680596249,Entire home/apt,163,2,6,2018-09-13,2.95,2,163
27265021,Spacious 1 bed 1.5 miles from Wrigley field. Walking distance to Andersonville’s great neighborhood w tons of bars restaurants and shops. 10 min walk to ravenswood metro. Damen brown line. Wilson red line. Right next to 22 clark bus. All dogs welcome!,53836259,Robert,,Uptown,41.96630084954095,-87.66927205839959,Entire home/apt,125,1,1,2018-09-03,0.77,1,9
27265667,Modern Condo with Skyline View,2522506,Emma + Jeremy,,East Garfield Park,41.88156160837034,-87.69568462437955,Entire home/apt,135,2,5,2018-10-07,5,1,153
27265875,Home away from Home minutes to McCormick Place,107953984,Andy,,Douglas,41.82918644321384,-87.62254791219333,Entire home/apt,160,1,11,2018-09-24,4.40,2,333
27266381,★ The Best for Groups ★ Chicago Wicker Park,201173903,Connor,,West Town,41.90179807359974,-87.68246136983049,Entire home/apt,150,1,8,2018-09-30,3.43,1,81
27277308,Luxury Highrise Condo - Lincoln Park,48603957,Ariel,,Lincoln Park,41.91748327896134,-87.63645029592143,Entire home/apt,200,2,6,2018-09-23,2.61,1,106
27279571,"Private room #1, only 15 mins away from Downtown!",150600310,Jose,,South Lawndale,41.838362224870316,-87.7104191954896,Private room,65,1,4,2018-09-17,1.74,3,159
27280182,"Pink House Hideaway,  Chicago",1117060,Ty,,West Town,41.89813980028609,-87.66910677650064,Entire home/apt,135,1,8,2018-10-07,3.43,1,47
27282179,"Wrigley+Cubs Lakefront & Depaul, Parking WiFi &W/D",104419572,John,,Lake View,41.933800945722616,-87.65707350788591,Entire home/apt,125,1,2,2018-10-09,2,1,150
27282218,Private Room In Modern Townhome With Rooftop!,14899210,Nichole,,Near West Side,41.872718758860266,-87.68634273747139,Private room,119,1,4,2018-10-06,1.76,1,175
27282887,Chicago Apartment - Great Location!,27185271,Emily,,Lake View,41.93649077933014,-87.6496869509035,Entire home/apt,87,1,6,2018-10-01,3.46,1,0
27283107,IIT UIC UC NAVY PIER MCG LAKE LOOP  CHINATOWN我们讲中文,19753340,Jason,,Douglas,41.826906937747026,-87.62376238918047,Private room,39,30,0,,,2,365
27283618,Timber Loft in Fulton Market - Prime Location,1485529,Noah,,Near West Side,41.88684755516553,-87.65318096827218,Entire home/apt,125,4,1,2018-09-11,1,1,78
27286183,The Garden get away,133759935,Tyre,,Douglas,41.828375823857144,-87.61997329151082,Entire home/apt,85,3,8,2018-10-08,4.07,2,63
27291771,Brooklyn Style Bedroom,19069769,Brad,,Avondale,41.938235182428386,-87.70786493940192,Private room,59,1,6,2018-09-30,2.77,4,15
27292436,Cozy two bedroom one block from the Lake.,204569945,Tonya,,Kenwood,41.81023131763377,-87.59564500122391,Entire home/apt,125,2,5,2018-09-15,2.59,1,78
27302430,Budget Friendly Private Bed & Bath,202509121,Stephen,,Englewood,41.78009154706693,-87.63801504237573,Private room,40,1,1,2018-08-21,0.58,1,26
27307059,"Spacious, homey, book filled Apartment",476652,Tess,,Washington Park,41.790377340137745,-87.62319496029983,Entire home/apt,65,5,0,,,1,283
27307401,STUNNING 3/3 RIVER WEST DUPLEX W/ PRIVATE ROOFDECK,50122516,John,,West Town,41.89903445313624,-87.65847949172199,Entire home/apt,400,3,3,2018-09-17,1.32,1,35
27308270,"Sophisticated, 2-BR Luxury Condo in Old Town",19231314,John,,Lincoln Park,41.91489863036709,-87.64190183406124,Entire home/apt,225,2,7,2018-09-30,3.13,1,258
27310425,Terrific Garden Apt. on edge of Lakeview/LP,5108380,Ken,,Lincoln Park,41.93181016371097,-87.65388895320618,Entire home/apt,150,3,0,,,1,75
27310680,Chicago House,19753340,Jason,,Douglas,41.82756169527487,-87.62176156062803,Private room,29,30,0,,,2,365
27311907,Chicago House,161169123,Audrey,,Lincoln Square,41.98043609186029,-87.69969723864439,Private room,70,4,0,,,2,180
27312267,"As seen on NBC’s hit series, “Chicago Fire!”",171513876,Andre,,West Town,41.899288377685636,-87.67869126170623,Entire home/apt,350,2,3,2018-10-08,3,1,358
27312442,Private room #2 - only 15 minutes from Downtown!,150600310,Jose,,South Lawndale,41.837214686273974,-87.7092575400763,Private room,60,1,3,2018-08-11,1.29,3,160
27313653,Cozy & comfort Double-room close to Downtown,117514852,Lily,,Near West Side,41.87518621304547,-87.68828253389421,Private room,50,1,11,2018-10-08,5.41,1,167
27329161,Guest bedroom and Private bathroom,171498843,Maria & Tim,,North Park,41.977962883492374,-87.71034921462885,Private room,35,1,7,2018-10-08,7,1,71
27331956,Cozy bedroom in mid-century modern apartment,62015255,Hazal,,Lincoln Park,41.92150735541921,-87.66509264646453,Private room,60,1,7,2018-10-08,2.84,1,33
27332055,Large house 3 miles from downtown Chicago,39649498,Ellen,,West Town,41.893472687282845,-87.67448242465929,Entire home/apt,275,2,9,2018-10-10,4.43,1,165
27333611,"Heart of Chicago! 2br, 3bed, 2bth 7min to the LOOP",204270988,Andrea,,Near West Side,41.86939873957278,-87.6877809795194,Entire home/apt,150,2,12,2018-10-03,6.00,1,132
27335090,1880's Victorian Greystone < Room #3 (low monthly),41939676,Delores,,Oakland,41.8260758959108,-87.60359507056467,Private room,44,14,0,,,9,352
27335238,PERFECT Logan Square 2 BR,1507447,David,,Avondale,41.9355765341131,-87.71341454649836,Entire home/apt,120,2,5,2018-09-16,2.68,1,74
27336438,Chicago Apartment near the Lake,205995331,Melvin,,South Shore,41.766840910407005,-87.56896506467596,Private room,35,1,7,2018-09-23,3.96,1,70
27336879,Noble Square/Wicker Park 2 Bedroom Condo,63820186,Kara,,West Town,41.89861856757439,-87.6635453335101,Entire home/apt,229,2,1,2018-09-03,0.77,1,64
27337953,Design District Owner's Flat,202622038,Kathryn,,Near North Side,41.892541865157376,-87.63448971513579,Entire home/apt,450,1,6,2018-10-09,2.90,1,26
27337995,Paul’s house,111840484,Angel,,Lincoln Park,41.914336685470275,-87.63513045795095,Entire home/apt,115,1,0,,,21,283
27338068,GDA2,111840484,Angel,,Near North Side,41.897510446910175,-87.6292255385682,Entire home/apt,115,1,0,,,21,0
27338362,Ridgeway Duplex 1 - Trendy Logan Square,201058036,Gladys,,Avondale,41.93345469873628,-87.72222995044321,Entire home/apt,190,1,12,2018-09-30,5.81,5,354
27338564,Comfy Room in Edgewater,116537780,Eric,,Edgewater,41.997058670933846,-87.66879602216086,Private room,40,2,8,2018-10-07,3.53,5,14
27338573,Castle in the Sky in Wicker,106744806,Patrick,,West Town,41.90902449724969,-87.68060936793466,Entire home/apt,141,1,1,2018-09-02,0.75,3,0
27339033,Great 2bedroom in Wrigleyville  Southport Boystown,126016266,Paul And Olgi,,Lake View,41.94973145735153,-87.65928217315594,Entire home/apt,189,2,8,2018-10-08,3.48,2,76
27339309,Cozy 2 Bds Apartment #2 in Hot Lincoln Square,201058036,Gladys,,Lincoln Square,41.97443448104109,-87.69248734743461,Entire home/apt,135,1,14,2018-10-08,6.00,5,358
27341400,Modern 1 Bedroom In Modern Building,4982817,Andrew,,Loop,41.887055697988444,-87.63280033095457,Entire home/apt,0,30,0,,,11,90
27341447,Vintage Wicker Apartment w/Rooftop,106744806,Patrick,,West Town,41.90840961218603,-87.6821923314951,Private room,75,1,5,2018-08-31,2.21,3,0
27347716,"PrivQueenBed,Midway,McCormick,FreePark,#3bus,48Trn",42524732,Kay,,Grand Boulevard,41.805820542117644,-87.61627861458373,Private room,75,3,0,,,11,90
27352401,Cozy and Quaint Edgewater Room,116537780,Eric,,Edgewater,41.99536933101414,-87.66755831924074,Private room,35,2,5,2018-10-09,2.46,5,11
27359639,Center of Lincoln Park/Depaul/train+ free parking!,153282233,Justin,,Lincoln Park,41.91869935956567,-87.65137410647982,Entire home/apt,207,1,15,2018-10-10,8.65,2,163
27361825,Elm Street Palace,206195810,D,,Near North Side,41.903527224202634,-87.62953289721861,Entire home/apt,200,12,0,,,1,89
27361959,1880's Victorian Greystone - Room #2 (low monthly),41939676,Delores,,Oakland,41.82515615316372,-87.60400263727523,Private room,47,14,0,,,9,352
27362537,Luxury private home close to Wrigley & Lakefront,206009013,Maximillian,,Uptown,41.9590626067591,-87.64993876590876,Entire home/apt,750,1,16,2018-10-07,6.76,1,213
27364584,cozy bedroom in vintage apartment,46392139,Noleian,,North Center,41.93694701187457,-87.67566870120666,Private room,95,2,0,,,1,86
27365714,Little island,139347730,Souhil,,Portage Park,41.95593069089472,-87.7510562582816,Entire home/apt,45,2,8,2018-09-12,3.48,1,25
27365906,Room with a View,106744806,Patrick,,West Town,41.908778862473035,-87.68224512587524,Private room,70,1,2,2018-08-05,0.87,3,0
27367223,Home Away From Home!!!,132544953,Joe,,Garfield Ridge,41.79321454479958,-87.79788400162793,Entire home/apt,119,1,7,2018-10-06,2.96,2,167
27367784,CUBS playoffs -  15min to WRIGLEY❤️,166918192,Sara & Samir,,Uptown,41.971770788804584,-87.6608856460484,Entire home/apt,100,1,10,2018-09-15,4.48,19,248
27367926,Private room By lake in Chicago,206247977,Merve,,Edgewater,41.99058864277428,-87.65748818390922,Private room,30,1,0,,,1,120
27367983,"Fun, Food, Coffee, &  10min train ride to Cubs❤️",166918192,Sara & Samir,,Uptown,41.97122406664005,-87.66067763453472,Entire home/apt,100,1,12,2018-10-04,5.22,19,224
27368082,Trendy! Train to Randolph Street Fest | Wrigley ❤,166918192,Sara & Samir,,Uptown,41.97245611612913,-87.66035745792894,Entire home/apt,100,1,10,2018-10-08,5.36,19,252
27368401,Trendy! 10min train to Wrigley Cubs vs Reds❤,166918192,Sara & Samir,,Uptown,41.971785299627,-87.6620664496848,Entire home/apt,100,1,15,2018-10-07,6.82,19,246
27368546,15 Min Uber to Downtown! Near Wrigley!❤,166918192,Sara & Samir,,Uptown,41.97339741046642,-87.66201830571772,Entire home/apt,100,1,12,2018-09-30,5.37,19,243
27370059,Nice bedroom with private bath.,129888195,Alex,,North Center,41.93606262417754,-87.68140965824696,Private room,79,1,0,,,5,324
27370315,Sunroom,129888195,Alex,,North Center,41.937350051235555,-87.68127510331128,Private room,79,1,1,2018-08-03,0.43,5,324
